Timestamp (ms), Piezo Value Left, Piezo Value Right, Flex Value Middle, rf Distance left, rf Distance right, Label
2677251,35,46,762,110,49, right
2677463,33,43,762,110,49, right
2677675,34,44,762,110,49, right
2677887,35,46,762,110,49, right
2678099,32,42,761,110,49, right
2678311,35,46,762,110,49, right
2678523,34,45,762,110,49, right
2678735,33,43,762,110,49, right
2678947,35,46,761,110,49, right
2679161,33,44,761,110,49, right
2679373,34,44,761,110,49, right
2679585,35,46,761,110,49, right
2679797,32,43,761,110,49, right
2680009,36,45,762,110,49, right
2680221,34,45,762,110,49, right
2680433,33,43,761,110,49, right
2680645,35,46,761,110,49, right
2680857,33,43,761,110,49, right
2681069,35,45,762,110,49, right
2681281,34,46,763,110,49, right
2681493,32,43,762,110,49, right
2681708,34,44,762,110,49, right
2681920,35,46,761,110,49, right
2682132,32,43,761,110,49, right
2682344,36,45,761,110,49, right
2682556,33,44,762,110,49, right
2682768,33,43,760,110,49, right
2682980,35,46,762,110,49, right
2683192,33,43,762,110,49, right
2683404,35,44,761,110,49, right
2683616,35,45,761,110,49, right
2683828,32,43,761,110,49, right
2684043,35,44,762,110,49, right
2684255,34,46,761,110,49, right
2684467,32,43,761,110,49, right
2684679,35,46,761,110,49, right
2684891,33,44,761,110,49, right
2685103,34,43,761,110,49, right
2685315,35,46,761,110,49, right
2685527,32,43,761,110,49, right
2685739,35,45,761,110,49, right
2685951,34,45,763,110,49, right
2686163,33,43,762,110,49, right
2686375,36,46,760,110,49, right
2686589,34,44,762,110,49, right
2686801,33,43,761,110,49, right
2687013,36,46,761,110,49, right
2687225,33,43,761,110,49, right
2687437,35,44,762,110,49, right
2687649,35,46,761,110,49, right
2687861,33,43,761,110,49, right
2688073,36,46,761,110,49, right
2688285,34,44,762,110,49, right
2688497,33,43,761,110,49, right
2688709,37,46,761,110,49, right
2688921,34,43,762,110,49, right
2689135,35,43,761,110,49, right
2689347,36,46,762,110,49, right
2689559,33,44,762,110,49, right
2689771,35,45,762,110,49, right
2689983,34,45,762,110,49, right
2690195,33,43,761,110,49, right
2690407,36,46,762,110,49, right
2690619,33,44,761,110,49, right
2690831,34,44,762,110,49, right
2691043,35,46,761,110,49, right
2691255,32,43,761,110,49, right
2691470,33,43,762,110,49, right
2691682,35,46,762,110,49, right
2691894,32,43,761,110,49, right
2692106,35,45,761,110,49, right
2692318,34,45,762,110,49, right
2692530,33,43,761,110,49, right
2692742,36,46,762,110,49, right
2692954,33,44,761,110,49, right
2693166,34,44,760,110,49, right
2693378,35,46,761,110,49, right
2693590,32,43,761,110,49, right
2693802,35,45,762,110,49, right
2694017,35,46,762,110,49, right
2694229,31,43,761,110,49, right
2694441,35,45,762,110,49, right
2694653,34,45,762,110,49, right
2694865,32,43,761,110,49, right
2695077,36,46,761,110,49, right
2695289,33,44,762,110,49, right
2695501,34,44,761,110,49, right
2695713,34,46,761,110,49, right
2695925,32,43,761,110,49, right
2696137,35,45,761,110,49, right
2696351,34,46,762,110,49, right
2696563,32,43,762,110,49, right
2696775,35,45,762,110,49, right
2696987,33,44,761,110,49, right
2697199,33,43,762,110,49, right
2697411,36,46,762,110,49, right
2697623,32,43,761,110,49, right
2697835,34,45,761,110,49, right
2698047,34,46,761,110,49, right
2698259,32,43,762,110,49, right
2698471,35,46,762,110,49, right
2698683,33,44,762,110,49, right
2698897,31,43,761,110,49, right
2699109,36,46,762,110,49, right
2699321,33,43,762,110,49, right
2699533,35,44,762,110,49, right
2699745,35,46,762,110,49, right
2699957,32,43,761,110,49, right
2700169,35,45,761,110,49, right
2700381,34,45,761,110,49, right
2700593,32,42,761,110,49, right
2700805,35,46,761,110,49, right
2701017,33,43,762,110,49, right
2701229,34,44,762,110,49, right
2701443,36,46,761,110,49, right
2701655,33,43,762,110,49, right
2701867,34,44,761,110,49, right
2702079,34,46,762,110,49, right
2702291,32,43,761,110,49, right
2702503,35,45,762,110,49, right
2702715,33,45,762,110,49, right
2702927,33,43,762,110,49, right
2703139,35,45,762,110,49, right
2703351,33,43,761,110,49, right
2703563,35,45,762,110,49, right
2703777,35,45,762,110,49, right
2703989,32,43,761,110,49, right
2704201,34,45,761,110,49, right
2704413,34,44,763,110,49, right
2704625,33,43,761,110,49, right
2704837,35,46,761,110,49, right
2705049,32,43,762,110,49, right
2705261,34,44,762,110,49, right
2705473,34,46,761,110,49, right
2705685,33,43,761,110,49, right
2705897,34,45,762,110,49, right
2706109,34,44,762,110,49, right
2706323,32,43,762,110,49, right
2706535,35,45,761,110,49, right
2706747,33,44,762,110,49, right
2706959,33,43,762,110,49, right
2707171,35,46,762,110,49, right
2707383,32,43,762,110,49, right
2707595,35,44,761,110,49, right
2707807,34,45,762,110,49, right
2708019,33,43,761,110,49, right
2708231,35,46,761,110,49, right
2708443,32,43,762,110,49, right
2708655,34,44,760,116,49, right
2708859,32,42,761,116,49, right
2709071,34,45,761,116,49, right
2709283,32,44,761,116,49, right
2709495,34,43,762,116,49, right
2709707,35,46,761,116,49, right
2709919,32,43,760,116,49, right
2710131,34,44,762,116,49, right
2710343,34,46,761,116,49, right
2710555,32,43,761,116,49, right
2710767,35,45,761,116,49, right
2710979,32,44,762,116,49, right
2711193,31,44,762,116,49, right
2711405,35,46,761,116,49, right
2711617,32,43,761,116,49, right
2711829,34,45,762,111,49, right
2712030,34,44,761,111,49, right
2712242,34,46,762,108,49, right
2712443,36,47,761,109,49, right
2712644,36,46,761,109,49, right
2712856,32,44,761,109,49, right
2713068,34,43,762,109,49, right
2713280,34,46,761,111,49, right
2713481,35,46,761,111,49, right
2713695,32,44,762,111,49, right
2713907,33,43,761,111,49, right
2714119,34,46,761,111,49, right
2714331,32,43,761,111,49, right
2714543,35,45,762,111,49, right
2714755,33,45,762,111,49, right
2714967,32,43,761,111,49, right
2715179,35,46,762,111,49, right
2715391,32,43,761,111,49, right
2715603,33,44,762,111,49, right
2715815,34,46,761,111,49, right
2716027,31,43,761,111,49, right
2716241,34,44,762,111,49, right
2716453,34,45,762,111,49, right
2716665,32,42,761,111,49, right
2716877,35,46,762,111,49, right
2717089,32,44,761,111,49, right
2717301,33,43,761,111,49, right
2717513,35,46,762,111,49, right
2717725,31,43,761,111,49, right
2717937,35,45,762,111,49, right
2718149,32,44,762,111,49, right
2718361,32,43,761,111,49, right
2718575,35,46,760,111,49, right
2718787,32,44,761,111,49, right
2718999,33,43,761,111,49, right
2719211,35,46,761,111,49, right
2719423,32,43,762,111,49, right
2719635,34,45,762,111,49, right
2719847,33,45,761,111,49, right
2720059,32,43,760,111,49, right
2720271,34,46,762,111,49, right
2720483,32,44,761,111,49, right
2720695,33,44,761,111,49, right
2720907,34,45,762,111,49, right
2721121,31,43,761,111,49, right
2721333,34,44,762,111,49, right
2721545,33,45,762,111,49, right
2721757,31,42,761,111,49, right
2721969,35,46,762,111,49, right
2722181,31,44,761,111,49, right
2722393,32,43,762,111,49, right
2722605,34,46,761,111,49, right
2722817,31,42,761,111,49, right
2723029,34,45,762,111,49, right
2723241,32,44,762,111,49, right
2723455,31,42,761,111,49, right
2723667,35,46,762,111,49, right
2723879,33,44,762,111,49, right
2724091,32,43,762,111,49, right
2724303,34,46,761,111,49, right
2724515,31,43,762,111,49, right
2724727,33,45,762,111,49, right
2724939,33,45,762,111,49, right
2725151,31,42,761,111,49, right
2725363,35,46,762,111,49, right
2725575,32,43,762,111,49, right
2725787,33,43,762,111,49, right
2726001,34,46,761,111,49, right
2726213,31,43,761,111,49, right
2726425,34,44,761,111,49, right
2726637,33,45,762,111,49, right
2726849,31,42,761,111,49, right
2727061,34,46,761,111,49, right
2727273,32,44,762,111,49, right
2727485,32,43,761,111,49, right
2727697,34,46,761,111,49, right
2727909,30,43,761,111,49, right
2728121,33,45,762,111,49, right
2728333,32,45,762,111,49, right
2728547,31,43,762,111,49, right
2728759,34,45,761,111,49, right
2728971,32,44,762,111,49, right
2729183,32,43,761,111,49, right
2729395,34,46,762,111,49, right
2729607,31,43,761,111,49, right
2729819,33,44,761,111,49, right
2730031,33,45,762,111,49, right
2730243,31,42,761,111,49, right
2730455,34,46,762,111,49, right
2730667,31,44,761,111,49, right
2730881,31,42,762,111,49, right
2731093,34,46,760,111,49, right
2731305,31,43,761,111,49, right
2731517,33,44,761,111,49, right
2731729,32,45,762,111,49, right
2731941,31,42,761,111,49, right
2732153,34,46,761,111,49, right
2732365,31,44,761,111,49, right
2732577,31,43,761,111,49, right
2732789,33,46,761,111,49, right
2733001,31,43,762,111,49, right
2733213,33,45,761,111,49, right
2733428,33,46,762,111,49, right
2733640,30,42,761,108,49, right
2733841,30,43,762,108,49, right
2734053,33,44,762,108,49, right
2734265,33,45,761,108,49, right
2734477,31,42,761,108,49, right
2734689,33,45,760,108,49, right
2734901,31,43,762,108,49, right
2735113,32,43,761,108,49, right
2735325,33,46,762,108,49, right
2735537,30,42,761,108,49, right
2735749,33,45,761,108,49, right
2735964,33,46,762,108,49, right
2736176,30,42,762,108,49, right
2736388,33,45,761,108,49, right
2736600,31,44,762,108,49, right
2736812,31,43,761,108,49, right
2737024,33,46,762,108,49, right
2737236,30,43,761,108,49, right
2737448,32,44,762,108,49, right
2737660,32,45,762,108,49, right
2737861,33,46,762,108,49, right
2738073,30,43,761,108,49, right
2738288,32,44,761,108,49, right
2738500,33,45,762,108,49, right
2738712,30,42,762,108,49, right
2738924,34,45,762,108,49, right
2739136,31,44,761,108,49, right
2739348,31,43,760,108,49, right
2739560,33,46,761,108,49, right
2739772,30,43,761,108,49, right
2739984,31,44,762,108,49, right
2740196,32,45,762,108,49, right
2740408,29,42,761,108,49, right
2740620,33,46,761,108,49, right
2740834,32,45,762,108,49, right
2741046,30,42,761,108,49, right
2741258,33,46,762,108,49, right
2741470,30,44,763,108,49, right
2741682,32,43,761,108,49, right
2741894,32,45,763,108,49, right
2742106,30,43,761,108,49, right
2742318,33,45,762,108,49, right
2742530,31,44,761,108,49, right
2742742,31,43,761,108,49, right
2742954,33,45,761,108,49, right
2743166,30,42,760,108,49, right
2743380,32,43,761,108,49, right
2743592,33,46,761,108,49, right
2743804,30,43,762,108,49, right
2744016,33,45,762,108,49, right
2744228,31,44,761,109,49, right
2744429,32,45,762,109,49, right
2744641,30,43,761,109,49, right
2744853,33,46,762,109,49, right
2745065,31,44,762,109,49, right
2745277,31,44,761,109,49, right
2745489,33,46,762,109,49, right
2745704,30,44,762,109,49, right
2745916,31,43,761,109,49, right
2746128,33,45,762,109,49, right
2746329,33,45,761,109,49, right
2746541,31,42,762,109,49, right
2746753,33,44,761,109,49, right
2746965,32,45,762,109,49, right
2747177,31,42,761,109,49, right
2747389,33,45,761,109,49, right
2747601,30,43,761,109,49, right
2747813,32,43,762,109,49, right
2748025,33,45,762,109,49, right
2748239,31,43,762,109,49, right
2748451,33,44,761,109,49, right
2748663,32,45,762,109,49, right
2748875,30,42,761,109,49, right
2749087,33,45,761,109,49, right
2749299,30,44,761,109,49, right
2749511,32,44,762,109,49, right
2749723,32,46,761,109,49, right
2749935,30,42,761,109,49, right
2750147,33,45,761,109,49, right
2750359,31,44,762,109,49, right
2750573,30,42,761,109,49, right
2750785,33,45,761,109,49, right
2750997,31,44,761,109,49, right
2751209,32,43,761,109,49, right
2751421,33,46,761,109,49, right
2751633,30,42,761,109,49, right
2751845,32,44,761,109,49, right
2752057,31,44,761,109,49, right
2752269,31,42,762,109,49, right
2752481,33,46,761,109,49, right
2752693,30,43,761,109,49, right
2752905,31,44,762,109,49, right
2753120,32,45,762,109,49, right
2753332,29,43,761,109,49, right
2753544,31,44,761,109,49, right
2753756,31,45,763,109,49, right
2753968,29,42,761,109,49, right
2754180,32,46,762,109,49, right
2754392,30,44,761,109,49, right
2754604,30,43,761,109,49, right
2754816,32,46,761,109,49, right
2755028,29,42,761,109,49, right
2755240,32,45,761,109,49, right
2755452,30,44,762,109,49, right
2755667,29,42,761,109,49, right
2755879,32,45,761,109,49, right
2756091,31,44,761,109,49, right
2756303,30,42,761,109,49, right
2756515,32,46,761,109,49, right
2756727,29,42,762,109,49, right
2756939,31,44,761,109,49, right
2757151,31,45,761,109,49, right
2757363,29,42,761,109,49, right
2757575,32,45,761,109,49, right
2757787,30,43,762,109,49, right
2758001,30,42,762,109,49, right
2758213,33,46,761,109,49, right
2758425,29,43,761,109,49, right
2758637,32,44,762,109,49, right
2758849,31,45,762,109,49, right
2759061,29,42,762,109,49, right
2759273,32,45,762,109,49, right
2759485,29,43,761,109,49, right
2759697,31,44,761,109,49, right
2759909,32,45,762,109,49, right
2760121,29,42,761,109,49, right
2760333,32,45,762,109,49, right
2760548,31,45,762,109,49, right
2760760,29,42,761,109,49, right
2760972,32,45,762,109,49, right
2761184,30,43,762,109,49, right
2761396,30,43,761,109,49, right
2761608,31,45,762,109,49, right
2761820,29,42,762,109,49, right
2762032,32,45,762,109,49, right
2762244,29,43,761,109,49, right
2762456,30,43,761,109,49, right
2762668,32,45,761,109,49, right
2762880,29,42,761,109,49, right
2763095,31,43,761,109,49, right
2763307,31,45,761,109,49, right
2763519,29,42,761,109,49, right
2763731,32,45,761,109,49, right
2763943,29,44,762,109,49, right
2764155,30,43,761,109,49, right
2764367,32,45,761,109,49, right
2764568,31,45,761,109,49, right
2764780,29,42,761,109,49, right
2764992,31,44,762,109,49, right
2765204,30,44,763,109,49, right
2765418,29,42,762,109,49, right
2765630,32,45,762,109,49, right
2765842,29,43,762,109,49, right
2766054,31,43,762,109,49, right
2766266,31,45,762,109,49, right
2766478,29,42,761,109,49, right
2766690,32,45,761,109,49, right
2766902,29,44,762,109,49, right
2767114,30,43,761,109,49, right
2767326,31,45,761,109,49, right
2767538,29,42,761,109,49, right
2767750,32,45,762,109,49, right
2767964,31,45,762,109,49, right
2768176,28,42,761,108,49, right
2768377,29,42,761,108,49, right
2768589,32,45,762,108,49, right
2768801,30,44,762,108,49, right
2769013,30,43,761,108,49, right
2769225,32,45,762,108,49, right
2769437,28,42,761,108,49, right
2769649,31,45,762,108,49, right
2769861,30,44,761,108,49, right
2770073,29,42,761,108,49, right
2770285,32,45,762,108,49, right
2770508,31,44,761,108,49, right
2770720,30,44,762,108,49, right
2770932,30,43,761,108,49, right
2771144,32,45,761,108,49, right
2771356,28,42,761,108,49, right
2771568,31,44,762,108,49, right
2771780,30,44,762,108,49, right
2771992,29,43,761,108,49, right
2772204,32,45,760,108,49, right
2772416,29,42,761,108,49, right
2772628,31,44,761,108,49, right
2772843,31,46,761,108,49, right
2773055,28,42,761,108,49, right
2773267,31,44,762,108,49, right
2773479,30,44,761,108,49, right
2773691,29,42,761,108,49, right
2773903,31,45,761,108,49, right
2774115,29,42,761,108,49, right
2774327,31,44,761,108,49, right
2774539,30,45,761,108,49, right
2774751,29,42,761,108,49, right
2774963,32,45,761,108,49, right
2775175,29,43,761,108,49, right
2775390,29,42,762,108,49, right
2775602,32,46,761,108,49, right
2775814,29,43,761,108,49, right
2776026,31,44,762,108,49, right
2776238,31,45,763,108,49, right
2776450,29,42,761,108,49, right
2776662,32,45,761,108,49, right
2776874,29,43,762,108,49, right
2777086,30,44,761,108,49, right
2777298,31,45,762,108,49, right
2777510,29,42,761,108,49, right
2777724,31,44,761,108,49, right
2777936,30,44,763,108,49, right
2778148,29,42,762,108,49, right
2778360,32,46,762,108,49, right
2778572,29,42,762,108,49, right
2778784,31,44,762,108,49, right
2778996,31,45,762,108,49, right
2779208,29,42,761,108,49, right
2779420,32,46,762,108,49, right
2779632,29,43,762,108,49, right
2779844,31,44,761,108,49, right
2780056,31,45,761,108,49, right
2780270,28,42,761,108,49, right
2780482,31,44,762,108,49, right
2780694,31,44,762,108,49, right
2780906,30,42,761,108,49, right
2781118,31,46,761,108,49, right
2781330,28,42,761,108,49, right
2781542,31,44,761,108,49, right
2781754,30,44,762,108,49, right
2781966,29,42,761,108,49, right
2782178,32,45,762,108,49, right
2782390,29,43,762,108,49, right
2782602,30,44,762,108,49, right
2782816,31,45,762,108,49, right
2783028,29,42,760,108,49, right
2783240,31,45,762,108,49, right
2783452,30,44,762,108,49, right
2783664,29,42,761,108,49, right
2783876,31,45,761,108,49, right
2784088,29,42,761,108,49, right
2784300,31,44,761,108,49, right
2784512,30,44,762,108,49, right
2784724,29,42,761,108,49, right
2784936,32,46,761,108,49, right
2785150,29,43,761,108,49, right
2785362,30,43,761,108,49, right
2785574,31,45,761,108,49, right
2785786,28,42,761,108,49, right
2785998,31,45,761,108,49, right
2786210,30,44,761,108,49, right
2786422,30,43,761,108,49, right
2786634,31,45,761,108,49, right
2786846,29,42,762,108,49, right
2787058,31,44,761,108,49, right
2787270,29,44,762,108,49, right
2787482,29,43,761,108,49, right
2787697,31,45,762,108,49, right
2787909,29,44,761,108,49, right
2788121,29,43,761,108,49, right
2788333,32,46,760,108,49, right
2788545,28,42,761,108,49, right
2788757,31,45,762,108,49, right
2788969,29,44,762,108,49, right
2789181,29,43,761,108,49, right
2789393,31,45,761,108,49, right
2789605,29,42,761,108,49, right
2789817,31,44,761,108,49, right
2790029,30,45,762,108,49, right
2790243,28,42,762,108,49, right
2790455,31,45,761,108,49, right
2790667,29,44,762,108,49, right
2790879,30,43,761,108,49, right
2791091,31,45,762,108,49, right
2791303,28,42,761,120,49, right
2791505,28,42,762,120,49, right
2791717,31,44,761,120,49, right
2791929,30,45,762,120,49, right
2792141,27,42,760,120,49, right
2792353,31,45,761,120,49, right
2792567,29,44,762,120,49, right
2792779,29,42,761,120,49, right
2792991,31,45,761,120,49, right
2793203,28,43,762,120,49, right
2793415,31,44,761,120,49, right
2793627,30,45,762,120,49, right
2793839,28,42,761,120,49, right
2794051,31,45,762,120,49, right
2794263,28,43,761,120,49, right
2794475,30,44,762,120,49, right
2794687,30,45,762,120,49, right
2794899,28,42,760,120,49, right
2795113,31,44,762,120,49, right
2795325,30,44,762,120,49, right
2795537,30,42,761,120,49, right
2795749,31,45,762,120,49, right
2795961,28,42,761,120,49, right
2796173,30,44,762,120,49, right
2796385,30,45,761,120,49, right
2796597,28,42,761,120,49, right
2796809,31,46,762,120,49, right
2797021,28,43,762,120,49, right
2797233,30,44,761,120,49, right
2797445,31,45,762,120,49, right
2797659,29,42,761,120,49, right
2797871,31,44,761,120,49, right
2798083,29,44,762,120,49, right
2798295,28,42,760,120,49, right
2798507,31,45,761,120,49, right
2798719,28,43,762,120,49, right
2798931,30,44,762,120,49, right
2799143,29,45,762,120,49, right
2799355,28,42,761,120,49, right
2799567,31,45,762,120,49, right
2799779,28,43,761,120,49, right
2799993,28,42,760,120,49, right
2800205,31,45,761,120,49, right
2800417,28,42,762,120,49, right
2800629,30,44,761,120,49, right
2800841,30,44,762,120,49, right
2801053,28,42,762,120,49, right
2801265,30,45,762,120,49, right
2801477,28,43,762,120,49, right
2801689,29,44,762,120,49, right
2801901,29,45,761,120,49, right
2802113,27,42,761,120,49, right
2802325,31,45,761,120,49, right
2802539,29,44,762,120,49, right
2802751,28,42,761,120,49, right
2802963,31,45,762,120,49, right
2803175,28,42,761,120,49, right
2803387,29,44,761,120,49, right
2803599,29,45,761,120,49, right
2803811,28,42,761,120,49, right
2804023,31,45,762,120,49, right
2804235,28,43,761,120,49, right
2804447,29,43,762,120,49, right
2804659,31,45,762,120,49, right
2804873,27,42,762,120,49, right
2805085,30,44,761,120,49, right
2805297,29,44,762,120,49, right
2805509,28,42,762,120,49, right
2805721,31,46,761,120,49, right
2805933,27,43,761,120,49, right
2806145,29,44,761,120,49, right
2806357,29,45,762,120,49, right
2806569,28,42,761,120,49, right
2806781,30,45,762,120,49, right
2806993,28,43,762,120,49, right
2807205,29,43,761,120,49, right
2807420,31,45,762,120,49, right
2807632,27,43,761,120,49, right
2807844,29,43,762,120,49, right
2808056,30,45,762,120,49, right
2808268,28,42,762,120,49, right
2808480,31,45,762,120,49, right
2808692,28,43,761,120,49, right
2808904,29,43,762,120,49, right
2809116,30,45,762,120,49, right
2809328,27,42,761,120,49, right
2809540,31,45,761,120,49, right
2809752,29,44,762,120,49, right
2809966,28,42,762,120,49, right
2810178,31,45,762,120,49, right
2810390,28,43,762,120,49, right
2810602,30,43,762,120,49, right
2810814,30,45,761,120,49, right
2811026,28,42,762,120,49, right
2811238,31,45,761,120,49, right
2811450,29,43,762,120,49, right
2811662,29,42,761,120,49, right
2811874,31,46,762,120,49, right
2812086,28,42,761,120,49, right
2812300,29,43,761,120,49, right
2812512,30,45,762,120,49, right
2812724,27,42,761,120,49, right
2812936,31,45,761,120,49, right
2813148,28,43,761,120,49, right
2813360,29,43,761,120,49, right
2813572,29,45,762,120,49, right
2813784,27,42,761,120,49, right
2813996,31,45,761,120,49, right
2814208,29,44,762,120,49, right
2814420,29,43,762,120,49, right
2814632,30,45,761,120,49, right
2814846,28,43,761,120,49, right
2815058,30,43,761,120,49, right
2815270,30,45,762,120,49, right
2815482,28,42,761,120,49, right
2815694,31,45,762,120,49, right
2815906,28,42,762,120,49, right
2816118,30,44,761,120,49, right
2816330,30,45,762,120,49, right
2816542,28,42,761,120,49, right
2816754,31,45,761,120,49, right
2816966,29,43,761,120,49, right
2817178,29,43,761,120,49, right
2817392,31,46,762,120,49, right
2817604,28,42,761,120,49, right
2817816,31,44,761,120,49, right
2818028,30,45,761,120,49, right
2818240,29,42,761,120,49, right
2818452,31,46,761,120,49, right
2818664,28,42,761,120,49, right
2818876,31,44,761,120,49, right
2819088,30,44,762,120,49, right
2819300,29,42,760,120,49, right
2819512,31,45,762,120,49, right
2819726,29,43,762,120,49, right
2819938,29,43,761,120,49, right
2820150,31,45,761,120,49, right
2820362,28,42,761,120,49, right
2820574,31,45,762,120,49, right
2820786,29,43,762,120,49, right
2820998,29,43,761,120,49, right
2821210,30,45,763,120,49, right
2821422,28,42,762,120,49, right
2821634,31,45,762,120,49, right
2821846,28,43,761,120,49, right
2822058,30,43,761,120,49, right
2822272,31,45,761,120,49, right
2822484,28,42,761,120,49, right
2822696,30,44,761,120,49, right
2822908,29,44,762,120,49, right
2823120,28,42,761,120,49, right
2823332,31,46,762,120,49, right
2823544,28,42,761,120,49, right
2823756,30,44,761,120,49, right
2823968,29,44,762,120,49, right
2824180,29,42,761,120,49, right
2824392,31,45,761,120,49, right
2824604,28,42,761,120,49, right
2824818,30,43,760,120,49, right
2825030,30,45,762,120,49, right
2825242,28,42,761,120,49, right
2825454,31,45,761,120,49, right
2825666,28,43,762,120,49, right
2825878,30,43,761,120,49, right
2826090,31,45,761,120,49, right
2826302,28,42,761,120,49, right
2826514,31,45,762,120,49, right
2826726,29,43,762,120,49, right
2826938,29,43,761,120,49, right
2827152,31,45,762,120,49, right
2827364,28,42,761,120,49, right
2827576,30,44,761,120,49, right
2827788,29,44,761,120,49, right
2828000,28,42,761,120,49, right
2828212,31,45,762,120,49, right
2828424,28,42,761,120,49, right
2828636,30,44,761,120,49, right
2828848,29,44,763,120,49, right
2829060,28,42,761,117,49, right
2829262,28,42,760,117,49, right
2829474,31,45,761,117,49, right
2829689,30,45,762,117,49, right
2829901,28,42,761,117,49, right
2830113,31,45,761,117,49, right
2830325,28,43,761,117,49, right
2830537,29,43,761,117,49, right
2830749,30,45,762,117,49, right
2830961,28,42,761,117,49, right
2831173,31,45,761,117,49, right
2831385,28,43,762,117,49, right
2831597,29,43,761,117,49, right
2831809,31,45,761,117,49, right
2832023,28,42,761,117,49, right
2832235,30,44,762,117,49, right
2832447,30,44,762,117,49, right
2832659,28,42,761,117,49, right
2832871,31,45,762,117,49, right
2833083,28,42,762,117,49, right
2833295,30,44,761,117,49, right
2833507,29,44,762,117,49, right
2833719,28,42,761,117,49, right
2833931,31,45,761,117,49, right
2834143,27,42,762,117,49, right
2834355,30,44,762,117,49, right
2834569,30,45,761,108,49, right
2834770,31,45,762,108,49, right
2834982,27,42,761,108,49, right
2835194,30,44,761,108,49, right
2835406,29,44,762,108,49, right
2835618,28,42,761,108,49, right
2835830,30,45,762,108,49, right
2836042,28,42,761,108,49, right
2836254,30,44,761,108,49, right
2836466,30,44,762,108,49, right
2836678,28,42,761,108,49, right
2836890,30,45,761,108,49, right
2837105,29,44,761,108,49, right
2837317,28,42,762,108,49, right
2837529,31,45,762,108,49, right
2837741,27,42,761,108,49, right
2837953,30,44,761,108,49, right
2838165,29,44,761,108,49, right
2838377,28,42,761,108,49, right
2838589,31,45,761,108,49, right
2838801,28,42,762,108,49, right
2839013,30,44,761,108,49, right
2839225,29,44,762,108,49, right
2839439,28,42,761,108,49, right
2839651,30,45,762,108,49, right
2839863,28,43,761,108,49, right
2840075,29,43,761,108,49, right
2840287,30,45,762,108,49, right
2840499,28,42,762,108,49, right
2840711,31,45,761,108,49, right
2840923,28,43,761,108,49, right
2841135,29,43,760,108,49, right
2841347,30,45,762,108,49, right
2841559,28,42,762,108,49, right
2841771,31,44,762,108,49, right
2841985,29,44,762,108,49, right
2842197,28,42,761,108,49, right
2842409,31,45,762,108,49, right
2842621,28,42,762,108,49, right
2842833,30,44,762,108,49, right
2843045,30,45,763,108,49, right
2843257,28,42,761,108,49, right
2843469,31,45,762,108,49, right
2843681,28,43,761,108,49, right
2843893,31,44,761,108,49, right
2844105,29,45,762,108,49, right
2844317,28,42,760,108,49, right
2844532,30,44,761,108,49, right
2844744,29,44,762,108,49, right
2844956,28,42,761,108,49, right
2845168,30,45,761,108,49, right
2845380,28,42,762,108,49, right
2845592,31,44,762,108,49, right
2845804,30,44,761,108,49, right
2846016,28,42,761,108,49, right
2846228,32,45,761,108,49, right
2846440,28,42,761,108,49, right
2846652,29,44,761,108,49, right
2846866,31,45,762,108,49, right
2847078,28,42,761,108,49, right
2847290,31,44,761,108,49, right
2847502,29,43,761,108,49, right
2847714,29,43,761,108,49, right
2847926,30,45,761,108,49, right
2848138,27,42,761,108,49, right
2848350,31,44,761,108,49, right
2848562,29,44,762,121,49, right
2848764,30,45,762,121,49, right
2848976,28,42,761,121,49, right
2849188,30,45,761,121,49, right
2849402,29,44,761,121,49, right
2849614,28,42,761,121,49, right
2849826,31,46,761,121,49, right
2850038,27,42,761,121,49, right
2850250,30,44,762,121,49, right
2850462,29,44,762,121,49, right
2850674,28,42,761,121,49, right
2850886,31,45,762,121,49, right
2851098,28,42,762,121,49, right
2851310,31,44,762,121,49, right
2851522,29,44,762,121,49, right
2851734,29,42,761,121,49, right
2851949,31,44,763,121,49, right
2852161,29,44,762,121,49, right
2852373,29,42,761,121,49, right
2852585,31,45,761,121,49, right
2852797,28,42,763,121,49, right
2853009,31,44,761,121,49, right
2853221,29,44,762,121,49, right
2853433,29,42,761,121,49, right
2853645,31,45,762,121,49, right
2853857,28,42,761,121,49, right
2854069,31,44,762,121,49, right
2854284,31,45,762,121,49, right
2854496,28,42,761,121,49, right
2854708,31,45,762,121,49, right
2854920,29,43,762,121,49, right
2855132,30,43,761,121,49, right
2855344,31,45,762,121,49, right
2855556,28,42,761,121,49, right
2855768,31,44,762,121,49, right
2855980,29,44,762,121,49, right
2856192,30,43,761,121,49, right
2856404,31,45,762,121,49, right
2856616,28,42,761,121,49, right
2856831,30,43,762,121,49, right
2857043,30,45,762,121,49, right
2857255,28,42,761,121,49, right
2857467,30,45,761,121,49, right
2857679,29,43,761,121,49, right
2857891,29,43,761,121,49, right
2858103,30,45,761,121,49, right
2858315,27,42,761,121,49, right
2858527,31,45,761,121,49, right
2858739,28,43,761,121,49, right
2858951,30,44,761,121,49, right
2859166,31,45,761,121,49, right
2859378,28,42,762,121,49, right
2859590,30,44,761,121,49, right
2859802,30,44,762,121,49, right
2860014,28,42,761,121,49, right
2860226,31,45,761,121,49, right
2860438,27,41,761,121,49, right
2860650,30,42,761,121,49, right
2860862,29,43,761,121,49, right
2861074,28,41,760,121,49, right
2861272,29,42,762,121,49, right
2861484,30,44,761,121,48, right
2861684,29,44,761,121,50, right
