Timestamp (ms), Piezo Value Left, Piezo Value Right, Flex Value Middle, rf Distance left, rf Distance right, Label
1370955, 18, 57, 751, 106.00, 65.00, right
1371157, 18, 56, 750, 110.00, 65.00, right
1371362, 18, 56, 751, 102.00, 65.00, right
1371567, 17, 57, 750, 103.00, 65.00, right
1371768, 17, 58, 750, 102.00, 65.00, right
1371969, 18, 57, 751, 103.00, 65.00, right
1372170, 18, 57, 750, 104.00, 65.00, right
1372371, 18, 57, 751, 102.00, 65.00, right
1372572, 18, 57, 751, 102.00, 65.00, right
1372773, 18, 56, 750, 102.00, 65.00, right
1372974, 18, 56, 751, 102.00, 65.00, right
1373175, 18, 56, 750, 102.00, 65.00, right
1373376, 18, 56, 750, 102.00, 65.00, right
1373577, 18, 56, 750, 104.00, 65.00, right
1373781, 17, 56, 750, 103.00, 65.00, right
1373982, 17, 56, 750, 102.00, 65.00, right
1374183, 17, 57, 750, 102.00, 65.00, right
1374384, 17, 56, 750, 102.00, 65.00, right
1374585, 17, 56, 750, 102.00, 65.00, right
1374786, 17, 57, 751, 102.00, 65.00, right
1374987, 17, 56, 750, 105.00, 65.00, right
1375189, 18, 56, 750, 102.00, 65.00, right
1375394, 18, 56, 750, 102.00, 65.00, right
1375606, 17, 57, 750, 102.00, 65.00, right
1375807, 18, 57, 751, 102.00, 65.00, right
1376008, 18, 57, 750, 102.00, 65.00, right
1376223, 17, 58, 751, 104.00, 65.00, right
1376424, 18, 58, 750, 104.00, 65.00, right
1376636, 18, 57, 750, 106.00, 65.00, right
1376837, 17, 57, 750, 106.00, 65.00, right
1377038, 17, 57, 750, 102.00, 65.00, right
1377239, 17, 57, 750, 103.00, 65.00, right
1377440, 17, 57, 750, 104.00, 65.00, right
1377641, 17, 57, 750, 104.00, 65.00, right
1377854, 18, 56, 751, 106.00, 65.00, right
1378056, 17, 56, 750, 105.00, 65.00, right
1378258, 17, 57, 750, 106.00, 65.00, right
1378462, 17, 57, 750, 102.00, 65.00, right
1378663, 18, 57, 750, 108.00, 65.00, right
1378865, 18, 56, 750, 102.00, 65.00, right
1379070, 18, 56, 750, 102.00, 65.00, right
1379271, 17, 56, 750, 102.00, 65.00, right
1379483, 18, 56, 750, 105.00, 65.00, right
1379684, 18, 56, 750, 102.00, 65.00, right
1379885, 18, 56, 750, 102.00, 65.00, right
1380086, 18, 56, 751, 102.00, 65.00, right
1380298, 17, 57, 750, 102.00, 65.00, right
1380499, 17, 57, 751, 106.00, 65.00, right
1380700, 17, 56, 750, 102.00, 65.00, right
1380904, 18, 56, 749, 106.00, 65.00, right
1381106, 18, 56, 750, 102.00, 65.00, right
1381307, 18, 56, 750, 103.00, 65.00, right
1381508, 18, 56, 750, 102.00, 65.00, right
1381709, 17, 57, 750, 102.00, 65.00, right
1381922, 18, 57, 750, 102.00, 65.00, right
1382135, 17, 58, 750, 102.00, 65.00, right
1382336, 17, 58, 750, 102.00, 65.00, right
1382549, 17, 57, 750, 104.00, 65.00, right
1382750, 17, 57, 750, 104.00, 65.00, right
1382966, 17, 56, 750, 108.00, 65.00, right
1383167, 17, 56, 750, 108.00, 65.00, right
1383382, 18, 56, 750, 102.00, 65.00, right
1383583, 18, 56, 750, 102.00, 65.00, right
1383784, 18, 56, 750, 102.00, 65.00, right
1383996, 17, 56, 750, 108.00, 65.00, right
1384198, 18, 56, 750, 103.00, 65.00, right
1384399, 18, 56, 751, 102.00, 65.00, right
1384600, 18, 56, 750, 102.00, 65.00, right
1384801, 18, 56, 751, 106.00, 65.00, right
1385002, 18, 56, 750, 106.00, 65.00, right
1385215, 18, 56, 750, 106.00, 65.00, right
1385417, 18, 56, 750, 108.00, 65.00, right
1385621, 18, 56, 750, 108.00, 65.00, right
1385834, 17, 57, 751, 103.00, 65.00, right
1386035, 18, 57, 751, 107.00, 65.00, right
1386237, 18, 56, 750, 102.00, 65.00, right
1386438, 18, 57, 750, 102.00, 65.00, right
1386643, 17, 57, 750, 106.00, 65.00, right
1386844, 17, 57, 750, 104.00, 65.00, right
1387045, 17, 57, 751, 108.00, 65.00, right
1387246, 17, 57, 750, 106.00, 65.00, right
1387447, 17, 57, 750, 106.00, 65.00, right
1387659, 18, 56, 750, 105.00, 65.00, right
1387860, 17, 56, 750, 104.00, 65.00, right
1388064, 17, 57, 750, 106.00, 65.00, right
1388265, 17, 57, 750, 102.00, 65.00, right
1388466, 17, 57, 750, 104.00, 65.00, right
1388667, 17, 57, 749, 104.00, 65.00, right
1388868, 17, 57, 750, 108.00, 65.00, right
1389070, 18, 56, 750, 104.00, 65.00, right
1389271, 17, 56, 750, 110.00, 65.00, right
1389473, 18, 56, 750, 110.00, 65.00, right
1389686, 17, 57, 751, 106.00, 65.00, right
1389888, 18, 56, 750, 104.00, 65.00, right
1390089, 18, 56, 750, 104.00, 65.00, right
1390291, 18, 56, 750, 103.00, 65.00, right
1390494, 17, 56, 750, 106.00, 65.00, right
1390695, 18, 56, 750, 104.00, 65.00, right
1390896, 18, 56, 750, 101.00, 65.00, right
1391097, 18, 56, 750, 104.00, 65.00, right
1391298, 18, 56, 750, 102.00, 65.00, right
1391499, 18, 57, 750, 102.00, 65.00, right
1391711, 18, 56, 750, 106.00, 65.00, right
1391912, 18, 56, 750, 104.00, 65.00, right
1392113, 17, 56, 750, 102.00, 65.00, right
1392314, 18, 57, 750, 102.00, 65.00, right
1392527, 18, 57, 750, 101.00, 65.00, right
1392731, 18, 57, 751, 101.00, 65.00, right
1392944, 18, 57, 750, 105.00, 65.00, right
1393146, 18, 57, 750, 102.00, 65.00, right
1393347, 18, 57, 750, 101.00, 65.00, right
1393548, 18, 57, 750, 102.00, 65.00, right
1393749, 18, 57, 750, 102.00, 65.00, right
1393962, 18, 57, 750, 104.00, 65.00, right
1394163, 18, 57, 750, 102.00, 65.00, right
1394368, 18, 56, 750, 105.00, 65.00, right
1394569, 17, 56, 751, 104.00, 65.00, right
1394770, 18, 56, 750, 104.00, 65.00, right
1394971, 17, 56, 750, 102.00, 65.00, right
1395175, 17, 57, 750, 106.00, 65.00, right
1395376, 17, 57, 750, 102.00, 65.00, right
1395577, 18, 57, 750, 102.00, 65.00, right
1395778, 17, 57, 750, 102.00, 65.00, right
1395979, 17, 57, 750, 104.00, 65.00, right
1396180, 17, 56, 750, 102.00, 65.00, right
1396381, 17, 56, 750, 104.00, 65.00, right
1396582, 17, 56, 750, 102.00, 65.00, right
1396783, 18, 56, 750, 104.00, 65.00, right
1396984, 17, 56, 750, 102.00, 65.00, right
1397185, 17, 56, 750, 102.00, 65.00, right
1397389, 17, 57, 750, 110.00, 65.00, right
1397591, 17, 57, 751, 102.00, 65.00, right
1397792, 17, 57, 750, 102.00, 65.00, right
1398009, 18, 57, 750, 104.00, 65.00, right
1398210, 17, 57, 751, 102.00, 65.00, right
1398411, 17, 57, 750, 106.00, 65.00, right
1398612, 17, 58, 750, 101.00, 65.00, right
1398813, 17, 57, 750, 101.00, 65.00, right
1399014, 17, 58, 750, 102.00, 65.00, right
1399215, 17, 57, 750, 101.00, 65.00, right
1399416, 17, 57, 750, 101.00, 65.00, right
1399617, 17, 57, 750, 108.00, 65.00, right
1399821, 18, 56, 750, 104.00, 65.00, right
1400022, 18, 56, 750, 104.00, 65.00, right
1400223, 17, 56, 750, 102.00, 65.00, right
1400424, 18, 56, 750, 104.00, 65.00, right
1400625, 18, 56, 750, 102.00, 65.00, right
1400826, 17, 56, 750, 103.00, 65.00, right
1401027, 17, 56, 750, 102.00, 65.00, right
1401228, 17, 57, 750, 102.00, 65.00, right
1401429, 17, 57, 750, 102.00, 65.00, right
1401630, 17, 56, 750, 106.00, 65.00, right
1401835, 18, 56, 750, 106.00, 65.00, right
1402047, 17, 56, 750, 102.00, 65.00, right
1402251, 18, 56, 750, 102.00, 65.00, right
1402452, 17, 56, 751, 102.00, 65.00, right
1402653, 18, 57, 750, 102.00, 65.00, right
1402865, 17, 56, 750, 102.00, 65.00, right
1403066, 17, 56, 751, 102.00, 65.00, right
1403267, 17, 57, 750, 102.00, 65.00, right
1403468, 18, 57, 750, 105.00, 65.00, right
1403669, 18, 57, 750, 102.00, 65.00, right
1403870, 18, 57, 750, 102.00, 65.00, right
1404071, 18, 57, 750, 102.00, 65.00, right
1404284, 18, 57, 750, 102.00, 65.00, right
1404499, 18, 56, 750, 100.00, 65.00, right
1404700, 16, 56, 750, 104.00, 65.00, right
1404901, 17, 57, 750, 104.00, 65.00, right
1405102, 17, 57, 750, 106.00, 65.00, right
1405306, 17, 57, 750, 106.00, 65.00, right
1405507, 17, 58, 750, 103.00, 65.00, right
1405708, 17, 57, 750, 108.00, 65.00, right
1405909, 17, 57, 750, 102.00, 65.00, right
1406110, 18, 57, 750, 104.00, 65.00, right
1406311, 18, 57, 750, 104.00, 65.00, right
1406523, 17, 57, 750, 104.00, 65.00, right
1406735, 18, 56, 750, 101.00, 65.00, right
1406946, 18, 57, 750, 101.00, 65.00, right
1407158, 17, 56, 750, 101.00, 65.00, right
1407371, 18, 56, 750, 102.00, 65.00, right
1407572, 18, 56, 749, 104.00, 65.00, right
1407773, 18, 56, 750, 108.00, 65.00, right
1407975, 18, 56, 749, 104.00, 65.00, right
1408176, 18, 56, 750, 102.00, 65.00, right
1408377, 17, 56, 750, 110.00, 65.00, right
1408579, 17, 56, 750, 108.00, 65.00, right
1408781, 17, 56, 750, 108.00, 65.00, right
1408994, 17, 56, 751, 104.00, 65.00, right
1409199, 17, 56, 750, 104.00, 65.00, right
1409403, 17, 56, 750, 104.00, 65.00, right
1409604, 17, 57, 750, 103.00, 65.00, right
1409805, 17, 57, 750, 102.00, 65.00, right
1410006, 18, 57, 750, 106.00, 65.00, right
1410207, 17, 57, 750, 106.00, 65.00, right
1410419, 17, 57, 750, 102.00, 65.00, right
1410620, 17, 57, 750, 102.00, 65.00, right
1410821, 17, 58, 750, 104.00, 65.00, right
1411022, 17, 58, 750, 102.00, 65.00, right
1411223, 17, 58, 751, 101.00, 65.00, right
1411424, 18, 57, 751, 102.00, 65.00, right
1411628, 18, 57, 750, 108.00, 65.00, right
1411830, 18, 56, 750, 104.00, 65.00, right
1412031, 18, 56, 750, 103.00, 65.00, right
1412232, 18, 56, 750, 103.00, 65.00, right
1412445, 18, 56, 750, 103.00, 65.00, right
1412646, 18, 56, 750, 103.00, 65.00, right
1412851, 17, 56, 750, 103.00, 65.00, right
1413063, 18, 56, 750, 103.00, 65.00, right
1413275, 17, 56, 750, 104.00, 65.00, right
1413476, 17, 57, 751, 104.00, 65.00, right
1413677, 18, 57, 750, 102.00, 65.00, right
1413878, 17, 57, 750, 108.00, 65.00, right
1414082, 18, 56, 750, 102.00, 65.00, right
1414283, 18, 56, 750, 102.00, 65.00, right
1414484, 17, 56, 750, 101.00, 65.00, right
1414685, 18, 57, 750, 102.00, 65.00, right
1414886, 18, 56, 750, 102.00, 65.00, right
1415087, 18, 56, 750, 101.00, 65.00, right
1415288, 17, 55, 749, 104.00, 65.00, right
1415489, 17, 56, 750, 104.00, 65.00, right
1415690, 17, 56, 751, 102.00, 65.00, right
1415891, 17, 57, 750, 103.00, 65.00, right
1416092, 18, 57, 750, 103.00, 65.00, right
1416305, 18, 56, 750, 108.00, 65.00, right
1416504, 18, 56, 750, 102.00, 65.00, right
1416709, 17, 57, 750, 104.00, 65.00, right
1416910, 17, 57, 750, 104.00, 65.00, right
1417111, 17, 57, 750, 102.00, 65.00, right
1417312, 17, 57, 750, 104.00, 65.00, right
1417513, 17, 56, 750, 102.00, 65.00, right
1417714, 18, 57, 750, 102.00, 65.00, right
1417915, 17, 57, 750, 103.00, 65.00, right
1418116, 18, 57, 750, 103.00, 65.00, right
1418317, 18, 58, 751, 103.00, 65.00, right
1418518, 18, 57, 750, 102.00, 65.00, right
1418722, 18, 57, 750, 104.00, 65.00, right
1418923, 17, 58, 750, 102.00, 65.00, right
1419124, 17, 58, 750, 108.00, 65.00, right
1419326, 17, 58, 750, 102.00, 65.00, right
1419527, 17, 58, 750, 104.00, 65.00, right
1419728, 17, 58, 750, 102.00, 65.00, right
1419929, 17, 58, 751, 108.00, 65.00, right
1420131, 17, 58, 750, 103.00, 65.00, right
1420333, 17, 57, 750, 103.00, 65.00, right
1420538, 17, 57, 750, 102.00, 65.00, right
1420739, 17, 56, 750, 102.00, 65.00, right
1420940, 18, 56, 751, 108.00, 65.00, right
1421144, 17, 57, 750, 102.00, 65.00, right
1421345, 17, 57, 750, 101.00, 65.00, right
1421546, 17, 57, 750, 104.00, 65.00, right
1421747, 17, 57, 750, 104.00, 65.00, right
1421948, 18, 57, 750, 106.00, 65.00, right
1422149, 17, 57, 750, 106.00, 65.00, right
1422350, 18, 57, 750, 102.00, 65.00, right
1422551, 18, 56, 750, 102.00, 65.00, right
1422752, 18, 56, 750, 102.00, 65.00, right
1422953, 18, 56, 750, 106.00, 65.00, right
1423155, 17, 57, 750, 102.00, 65.00, right
1423359, 18, 57, 751, 102.00, 65.00, right
1423560, 17, 57, 750, 102.00, 65.00, right
1423761, 17, 58, 750, 102.00, 65.00, right
1423962, 17, 58, 750, 104.00, 65.00, right
1424167, 17, 57, 750, 102.00, 65.00, right
1424368, 18, 57, 750, 102.00, 65.00, right
1424580, 17, 57, 751, 106.00, 65.00, right
1424781, 17, 57, 751, 104.00, 65.00, right
1424982, 17, 57, 750, 104.00, 65.00, right
1425183, 17, 57, 751, 102.00, 65.00, right
1425384, 17, 57, 751, 106.00, 65.00, right
1425585, 17, 56, 750, 104.00, 65.00, right
1425789, 18, 56, 751, 102.00, 65.00, right
1425990, 17, 56, 750, 102.00, 65.00, right
1426202, 17, 57, 751, 104.00, 65.00, right
1426403, 17, 57, 750, 104.00, 65.00, right
1426604, 17, 56, 750, 104.00, 65.00, right
1426805, 17, 56, 750, 102.00, 65.00, right
1427006, 18, 56, 750, 104.00, 65.00, right
1427207, 17, 56, 750, 104.00, 65.00, right
1427408, 17, 56, 750, 104.00, 65.00, right
1427610, 17, 56, 750, 104.00, 65.00, right
1427812, 17, 56, 750, 102.00, 65.00, right
1428017, 17, 57, 750, 102.00, 65.00, right
1428232, 17, 56, 750, 108.00, 65.00, right
1428433, 17, 56, 750, 102.00, 65.00, right
1428634, 17, 57, 750, 104.00, 65.00, right
1428835, 17, 58, 751, 102.00, 65.00, right
1429036, 17, 57, 750, 104.00, 65.00, right
1429237, 17, 57, 750, 108.00, 65.00, right
1429439, 18, 57, 750, 109.00, 65.00, right
1429641, 17, 57, 750, 102.00, 65.00, right
1429842, 18, 56, 750, 103.00, 65.00, right
1430043, 17, 56, 750, 105.00, 65.00, right
1430244, 17, 56, 750, 103.00, 65.00, right
1430448, 17, 56, 750, 104.00, 65.00, right
1430649, 17, 57, 750, 106.00, 65.00, right
1430851, 17, 57, 750, 102.00, 65.00, right
1431052, 18, 57, 751, 109.00, 65.00, right
1431254, 17, 57, 750, 104.00, 65.00, right
1431455, 17, 56, 750, 109.00, 65.00, right
1431661, 17, 56, 750, 109.00, 65.00, right
1431873, 17, 56, 750, 106.00, 65.00, right
1432074, 17, 56, 750, 102.00, 65.00, right
1432275, 17, 56, 750, 103.00, 65.00, right
1432476, 17, 56, 750, 103.00, 65.00, right
1432677, 17, 56, 750, 106.00, 65.00, right
1432881, 18, 56, 750, 102.00, 65.00, right
1433082, 17, 56, 750, 102.00, 65.00, right
1433283, 17, 56, 750, 102.00, 65.00, right
1433484, 17, 56, 750, 102.00, 65.00, right
1433685, 17, 57, 751, 102.00, 65.00, right
1433898, 18, 56, 750, 108.00, 65.00, right
1434100, 17, 56, 751, 102.00, 65.00, right
1434301, 17, 57, 750, 102.00, 65.00, right
1434514, 17, 56, 750, 102.00, 65.00, right
1434715, 17, 56, 750, 102.00, 65.00, right
1434916, 17, 56, 750, 102.00, 65.00, right
1435117, 17, 56, 750, 106.00, 65.00, right
1435325, 17, 57, 751, 106.00, 65.00, right
1435537, 17, 56, 750, 103.00, 65.00, right
1435738, 18, 56, 751, 103.00, 65.00, right
1435950, 17, 56, 750, 104.00, 65.00, right
1436151, 17, 56, 750, 102.00, 65.00, right
1436352, 17, 56, 750, 102.00, 65.00, right
1436553, 18, 56, 750, 104.00, 65.00, right
1436754, 17, 56, 750, 104.00, 65.00, right
1436955, 17, 56, 750, 104.00, 65.00, right
1437167, 17, 56, 750, 106.00, 65.00, right
1437368, 18, 56, 750, 103.00, 65.00, right
1437572, 18, 56, 750, 106.00, 65.00, right
1437773, 18, 56, 750, 104.00, 65.00, right
1437974, 18, 56, 750, 105.00, 65.00, right
1438175, 17, 54, 750, 104.00, 65.00, right
1438376, 17, 58, 751, 107.00, 65.00, right
1438578, 17, 57, 750, 102.00, 65.00, right
1438779, 17, 57, 750, 104.00, 65.00, right
1438981, 17, 58, 750, 106.00, 65.00, right
1439186, 17, 57, 750, 102.00, 65.00, right
1439387, 17, 55, 750, 102.00, 65.00, right
1439588, 18, 56, 750, 108.00, 65.00, right
1439789, 18, 57, 750, 106.00, 65.00, right
1439993, 18, 53, 750, 102.00, 65.00, right
1440194, 17, 58, 751, 111.00, 65.00, right
1440396, 18, 58, 751, 104.00, 65.00, right
1440597, 17, 57, 750, 103.00, 56.00, right
1440784, 18, 60, 751, 109.00, 53.00, right
1440972, 17, 58, 751, 103.00, 53.00, right
1441173, 17, 58, 750, 102.00, 53.00, right
1441374, 17, 59, 751, 104.00, 53.00, right
1441575, 17, 58, 750, 100.00, 53.00, right
1441776, 17, 58, 750, 104.00, 53.00, right
1441977, 18, 60, 751, 104.00, 53.00, right
1442178, 17, 58, 750, 102.00, 53.00, right
1442377, 17, 59, 751, 102.00, 53.00, right
1442578, 17, 58, 750, 102.00, 53.00, right
1442779, 16, 59, 751, 102.00, 59.00, right
1442970, 18, 56, 750, 106.00, 59.00, right
1443171, 17, 58, 751, 102.00, 59.00, right
1443372, 17, 56, 750, 102.00, 59.00, right
1443573, 16, 54, 750, 104.00, 59.00, right
1443774, 16, 57, 750, 106.00, 59.00, right
1443975, 18, 57, 750, 105.00, 59.00, right
1444176, 17, 55, 749, 105.00, 59.00, right
1444377, 17, 54, 750, 104.00, 59.00, right
1444581, 17, 57, 750, 103.00, 59.00, right
1444782, 17, 59, 750, 102.00, 59.00, right
1444983, 17, 58, 750, 106.00, 59.00, right
1445184, 17, 62, 751, 106.00, 59.00, right
1445397, 17, 60, 751, 103.00, 59.00, right
1445598, 18, 57, 750, 106.00, 59.00, right
1445800, 17, 58, 751, 102.00, 59.00, right
1446001, 17, 57, 750, 104.00, 59.00, right
1446203, 17, 58, 750, 106.00, 59.00, right
1446405, 16, 59, 751, 105.00, 59.00, right
1446607, 17, 60, 750, 102.00, 59.00, right
1446812, 17, 57, 750, 102.00, 59.00, right
1447016, 18, 55, 750, 102.00, 59.00, right
1447217, 18, 57, 750, 109.00, 59.00, right
1447418, 17, 57, 750, 103.00, 59.00, right
1447619, 17, 58, 751, 105.00, 59.00, right
1447820, 18, 56, 750, 105.00, 59.00, right
1448032, 16, 57, 751, 102.00, 59.00, right
1448233, 18, 57, 750, 103.00, 59.00, right
1448434, 17, 57, 751, 103.00, 59.00, right
1448646, 17, 58, 750, 106.00, 59.00, right
1448847, 17, 58, 750, 103.00, 59.00, right
1449048, 17, 57, 750, 102.00, 59.00, right
1449252, 18, 55, 750, 102.00, 59.00, right
1449453, 17, 56, 751, 108.00, 59.00, right
1449655, 18, 56, 750, 102.00, 59.00, right
1449856, 17, 55, 750, 103.00, 59.00, right
1450057, 17, 56, 750, 102.00, 59.00, right
1450258, 17, 56, 750, 109.00, 59.00, right
1450464, 17, 56, 751, 102.00, 59.00, right
1450665, 17, 56, 750, 103.00, 59.00, right
1450866, 17, 56, 750, 102.00, 59.00, right
1451067, 17, 57, 749, 100.00, 59.00, right
1451268, 18, 57, 750, 102.00, 59.00, right
1451469, 17, 57, 750, 104.00, 59.00, right
1451673, 17, 56, 750, 105.00, 59.00, right
1451874, 17, 57, 750, 102.00, 59.00, right
1452075, 17, 57, 750, 102.00, 59.00, right
1452276, 17, 57, 750, 102.00, 59.00, right
1452477, 17, 57, 750, 104.00, 59.00, right
1452678, 17, 57, 750, 105.00, 59.00, right
1452879, 17, 57, 750, 103.00, 59.00, right
1453080, 17, 56, 751, 102.00, 59.00, right
1453281, 17, 56, 750, 108.00, 59.00, right
1453483, 17, 56, 750, 106.00, 59.00, right
1453685, 18, 56, 750, 102.00, 59.00, right
1453886, 17, 56, 750, 102.00, 59.00, right
1454094, 17, 56, 750, 104.00, 59.00, right
1454295, 17, 56, 750, 107.00, 59.00, right
1454496, 17, 56, 750, 104.00, 59.00, right
1454697, 17, 56, 750, 106.00, 59.00, right
1454898, 17, 56, 750, 102.00, 59.00, right
1455099, 17, 56, 750, 102.00, 59.00, right
1455300, 17, 56, 750, 104.00, 59.00, right
1455501, 17, 56, 750, 104.00, 59.00, right
1455713, 16, 57, 750, 104.00, 59.00, right
1455925, 17, 57, 750, 102.00, 59.00, right
1456126, 18, 57, 750, 102.00, 59.00, right
1456330, 17, 57, 750, 106.00, 59.00, right
1456532, 17, 57, 750, 103.00, 59.00, right
1456733, 17, 58, 750, 104.00, 59.00, right
1456934, 17, 58, 750, 103.00, 59.00, right
1457135, 17, 58, 750, 102.00, 59.00, right
1457336, 17, 57, 750, 105.00, 59.00, right
1457538, 17, 57, 750, 102.00, 59.00, right
1457739, 17, 57, 750, 103.00, 59.00, right
1457944, 17, 56, 750, 104.00, 59.00, right
1458145, 17, 56, 750, 102.00, 59.00, right
1458346, 17, 56, 750, 105.00, 59.00, right
1458547, 17, 56, 750, 104.00, 59.00, right
1458751, 17, 57, 751, 102.00, 59.00, right
1458952, 17, 57, 750, 102.00, 59.00, right
1459153, 18, 57, 750, 104.00, 59.00, right
1459354, 17, 56, 750, 102.00, 59.00, right
1459555, 18, 56, 750, 103.00, 59.00, right
1459756, 17, 56, 750, 102.00, 59.00, right
1459957, 17, 56, 750, 102.00, 59.00, right
1460158, 17, 56, 751, 102.00, 59.00, right
1460371, 18, 57, 750, 102.00, 59.00, right
1460572, 18, 57, 750, 106.00, 59.00, right
1460773, 18, 57, 750, 104.00, 59.00, right
1460974, 17, 57, 750, 102.00, 59.00, right
1461178, 18, 57, 750, 106.00, 59.00, right
1461380, 17, 58, 750, 102.00, 59.00, right
1461585, 17, 58, 750, 102.00, 59.00, right
1461786, 17, 58, 751, 102.00, 59.00, right
1461987, 17, 58, 751, 102.00, 59.00, right
1462188, 18, 58, 751, 104.00, 59.00, right
1462389, 17, 57, 750, 106.00, 59.00, right
1462590, 17, 57, 750, 104.00, 59.00, right
1462791, 18, 56, 751, 102.00, 59.00, right
1462992, 18, 56, 749, 107.00, 59.00, right
1463193, 17, 56, 750, 104.00, 59.00, right
1463397, 18, 56, 750, 104.00, 59.00, right
1463598, 17, 56, 750, 102.00, 59.00, right
1463799, 17, 56, 750, 102.00, 59.00, right
1464012, 17, 56, 750, 102.00, 59.00, right
1464225, 17, 57, 750, 102.00, 59.00, right
1464426, 17, 57, 750, 108.00, 59.00, right
1464628, 18, 57, 750, 104.00, 59.00, right
1464830, 18, 57, 751, 102.00, 59.00, right
1465031, 18, 57, 751, 105.00, 59.00, right
1465232, 18, 57, 750, 104.00, 59.00, right
1465437, 17, 58, 751, 102.00, 59.00, right
1465638, 17, 58, 751, 102.00, 59.00, right
1465842, 17, 57, 750, 102.00, 59.00, right
1466043, 17, 57, 750, 102.00, 59.00, right
1466244, 17, 57, 750, 104.00, 59.00, right
1466445, 17, 56, 750, 102.00, 59.00, right
1466646, 17, 56, 750, 102.00, 59.00, right
1466847, 18, 56, 750, 104.00, 59.00, right
1467048, 18, 56, 750, 102.00, 59.00, right
1467249, 18, 56, 750, 102.00, 59.00, right
1467450, 18, 56, 750, 109.00, 59.00, right
1467652, 17, 56, 750, 102.00, 59.00, right
1467853, 17, 56, 750, 104.00, 59.00, right
1468054, 17, 56, 750, 102.00, 59.00, right
1468253, 17, 56, 750, 102.00, 59.00, right
1468466, 17, 56, 750, 102.00, 59.00, right
1468667, 17, 56, 751, 102.00, 59.00, right
1468868, 17, 56, 750, 103.00, 59.00, right
1469069, 18, 56, 750, 102.00, 59.00, right
1469274, 17, 58, 750, 109.00, 59.00, right
1469475, 17, 58, 751, 102.00, 59.00, right
1469676, 17, 58, 750, 102.00, 59.00, right
1469877, 17, 58, 751, 104.00, 59.00, right
1470078, 17, 58, 751, 104.00, 59.00, right
1470279, 18, 57, 751, 102.00, 59.00, right
1470483, 17, 57, 750, 104.00, 59.00, right
1470684, 17, 57, 751, 108.00, 59.00, right
1470886, 17, 56, 750, 102.00, 59.00, right
1471087, 17, 57, 751, 102.00, 59.00, right
1471288, 17, 56, 751, 102.00, 59.00, right
1471489, 17, 57, 750, 104.00, 59.00, right
1471690, 17, 57, 751, 104.00, 59.00, right
1471891, 17, 57, 750, 106.00, 59.00, right
1472093, 17, 57, 750, 107.00, 59.00, right
1472295, 17, 57, 750, 104.00, 59.00, right
1472496, 18, 56, 750, 109.00, 59.00, right
1472698, 17, 56, 750, 102.00, 59.00, right
1472906, 17, 56, 750, 102.00, 59.00, right
1473118, 18, 56, 750, 102.00, 59.00, right
1473319, 18, 56, 750, 102.00, 59.00, right
1473520, 17, 57, 750, 102.00, 59.00, right
1473721, 17, 57, 750, 105.00, 59.00, right
1473922, 17, 57, 750, 102.00, 59.00, right
1474123, 17, 58, 751, 104.00, 59.00, right
1474324, 17, 58, 751, 104.00, 59.00, right
1474525, 17, 57, 751, 103.00, 59.00, right
1474726, 17, 57, 750, 101.00, 59.00, right
1474927, 17, 57, 750, 104.00, 59.00, right
1475131, 17, 57, 751, 104.00, 59.00, right
1475344, 17, 57, 750, 108.00, 59.00, right
1475546, 17, 57, 751, 104.00, 59.00, right
1475747, 17, 57, 750, 103.00, 59.00, right
1475948, 17, 57, 750, 108.00, 59.00, right
1476150, 17, 56, 750, 108.00, 59.00, right
1476352, 18, 56, 750, 104.00, 59.00, right
1476554, 18, 56, 750, 102.00, 59.00, right
1476759, 18, 55, 750, 105.00, 59.00, right
1476960, 17, 56, 751, 105.00, 59.00, right
1477161, 17, 56, 750, 103.00, 59.00, right
1477362, 17, 56, 750, 104.00, 59.00, right
1477566, 17, 56, 750, 108.00, 59.00, right
1477767, 17, 56, 750, 104.00, 59.00, right
1477968, 18, 56, 750, 104.00, 59.00, right
1478169, 17, 57, 751, 106.00, 59.00, right
1478370, 18, 56, 750, 109.00, 59.00, right
1478572, 17, 57, 750, 102.00, 59.00, right
1478773, 17, 57, 751, 104.00, 59.00, right
1478974, 17, 57, 750, 103.00, 59.00, right
1479175, 17, 57, 750, 104.00, 59.00, right
1479376, 17, 57, 750, 104.00, 59.00, right
1479589, 18, 56, 750, 102.00, 59.00, right
1479790, 18, 56, 750, 106.00, 59.00, right
1479994, 17, 56, 750, 102.00, 59.00, right
1480198, 17, 57, 750, 106.00, 59.00, right
1480399, 17, 57, 750, 104.00, 59.00, right
1480600, 17, 57, 750, 102.00, 59.00, right
1480801, 17, 57, 750, 102.00, 59.00, right
1481002, 17, 57, 751, 102.00, 59.00, right
1481203, 17, 56, 751, 104.00, 59.00, right
1481404, 18, 56, 751, 106.00, 59.00, right
1481605, 17, 56, 750, 102.00, 59.00, right
1481806, 18, 56, 750, 104.00, 59.00, right
1482007, 17, 56, 750, 108.00, 59.00, right
1482211, 18, 57, 750, 104.00, 59.00, right
1482412, 17, 57, 750, 102.00, 59.00, right
1482613, 17, 57, 750, 106.00, 59.00, right
1482815, 17, 58, 750, 102.00, 59.00, right
1483016, 17, 58, 751, 103.00, 59.00, right
1483217, 17, 58, 750, 102.00, 59.00, right
1483418, 17, 57, 751, 104.00, 59.00, right
1483619, 17, 57, 750, 102.00, 59.00, right
